ori_sentence,bias_labels
白衣男乘客追出去很远但没追到人，韩师傅随后继续开车。,"[0, 0, 0]"
"江风吹来时,她还像13岁第一次坐舢板到杨浦滨江来时一样,对未知充满好奇和向往。","[0, 0, 0]"
冰裂纹岩石杯淀底冰河蓝内有玻璃小鹿，有高中生搜集的矿石分给我几枚，有多年来我在地面桌上窗边院角拾得的猫胡须狞猛的柔弱的粗短的妖娆的积多了宛若芒草林，以及捡来小如指甲的钙色螺旋壳却不知壳主是谁。,"[0, 0, 0]"
我们还在看脚上的伤，突然又走来个男的，走得很快，我们喊都没喊住。,"[0, 0, 0]"
"如果没有相应的视频,她就给我们讲解百科上的知识,直到我们把全部的知识点都学明白。","[0, 0, 0]"
宽阔的叶子被轻轻摘下，盛着小女孩满满的期望送入厨房。,"[0, 0, 0]"
记者与老邢交谈的半天时间里，咖啡馆一直人流不断，有坐在角落安静看书的女生，也有前来拍照打卡共度周末的甜蜜情侣，还有带了解说员的考察团。,"[0, 0, 0]"
但是，正如所谓优柔寡断者的遭遇那样，嗣后不久他又极欲再一次体验他所熟悉的腐化堕落的生活，他于是拿定主意，要到那里去了。他蓦地想到，许下的诺言毫无意义，因为在他向安德烈公爵许下诺言之前，他曾向阿纳托利公爵许下到他家去串门的...,"[0, 0, 0]"
年前，3岁的儿子走失，父母发疯一般寻找，但一直杳无音信。,"[0, 0, 0]"
语录1.彪悍的人生不需要解释！,"[0, 0, 0]"
曾经有位女大学生由于缺乏献血常识、心情紧张，献血期间身体突发不良反应，出现了短暂晕厥。,"[0, 0, 0]"
那一晚，碗里多了红烧肉和家乡菜，姥爷就着热泪一口一口地吃，“当兵打仗值了”！,"[0, 0, 0]"
记者注意到，人保财险长沙市分公司车辆定损处的员工，清一色都是男生。,"[0, 0, 0]"
"多年来,她克服“上有老下有小”需要照顾的实际困难,挤出时间也要参与公益活动,服务社区、服务邻里,在一点一滴的小事中传播正能量,用实际行动践行一名党员的初心和使命。","[0, 0, 0]"
没想到，扫地车比普通的小车难开多了，方向盘特别沉，女同志力气小，不熟悉，握方向盘十分吃力。,"[0, 0, 0]"
没几天，学校就对这位男老师进行降级调离教师岗位的处罚。,"[0, 0, 0]"
采访中，几名值班的男护士一直在病房的走道里忙碌着，推病床、抬患者、换药、输液，动作连贯从未停歇。,"[0, 0, 0]"
他的话让我很感动，因为我们人生的三分之二都是在北京人艺度过的，人艺就是我们的家，这是家里的事情，这份感情是我最大的动力。,"[0, 0, 0]"
他听伯父讲过，当年村里有20多个年轻人参加八路军抗日，最后活下来的只有三四个，其余都牺牲了。,"[0, 0, 0]"
我妹妹虽然现在还不能像正常人一样，但生活基本可以自理了。,"[0, 0, 0]"
在前往澳门途中，因演上半场的男主角证件丢失，无法进入澳门。,"[0, 0, 0]"
“叫我什么事？”我冷冰冰地问。,"[0, 0, 0]"
直到有了工作、家庭和孩子，身份角色起了变化后，我才对父亲对我们儿时的管教，如今给予的支持和种种不善表达的爱，开始有所理解。,"[0, 0, 0]"
拉拉就耍了个滑头，说：“呃……他和我差不多是同期加入DB的，快五年了。我觉得他是那种个性比较鲜明，优点和缺点都突出的人，就像您说的，有人喜欢有人不喜欢。我看到他的大区业绩排名是全国第三——这一年多来，我个人感觉他进步比...,"[0, 0, 0]"
"看着他下山的背影,我心里很是遗憾,觉得还有好多天没有聊。","[0, 0, 0]"
这是中国队在上海站比赛获得的首金，也是中国队本赛季首次获得女子500米比赛冠军。,"[0, 0, 0]"
"后来,我们把她起诉到了法院,法院进行了审理并判决。","[0, 0, 0]"
张学友：还是不确定。我知道那个时候《每天爱你多一些》已经很火了，可是那只是空气中的东西，你可以感觉到有那个气候，可是你不知道到底会怎么样。到开演唱会的时候，后来就是加场，加到那个期满，然后就觉得，哎，真的是回来了。,"[0, 0, 0]"
屋顶被毁的中央站匾、女儿墙得以恢复，但匾额中的站名及威妥玛音标尚未重塑。,"[0, 0, 0]"
天长日久负重行走，外公落得个劳累损伤的毛病，50多岁就佝偻着腰，后来完全不能直起腰了，不到70岁就去世了。,"[0, 0, 0]"
据办案民警介绍，该团伙为了逃避公安机关，将猎物锁定为境外男青年。,"[0, 0, 0]"
事发后，为了不影响加油站正常营业，两名女加油员简单平复情绪后，又继续投入到当天夜班的工作中。,"[0, 0, 0]"
大杀大砍之下，比赛很快失去悬念，首钢女篮最多时曾领先37分。,"[0, 0, 0]"
我和老婆吵架要闹离婚了，你能帮我们调解下吗？,"[0, 0, 0]"
鲁豫：你把自己也归于朴实路线吗？,"[0, 0, 0]"
端上的牛排煎得很老，鸡蛋炒得很焦，服务的大嫂很胖，盘子有好几个缺角。,"[0, 0, 0]"
接下来，女儿还要攻读研究生，方向也和水有关。,"[0, 0, 0]"
"她与同事的工作就是发现各种青少年视力问题,给予准确的防治策略。","[0, 0, 0]"
爷爷这一生，基本没下地干过活。,"[0, 0, 0]"
其实，我想，还是喜欢女消费者更多。,"[0, 0, 0]"
公安部门的理由是对方已经倒地，而女方家人仍然砍了两刀。,"[0, 0, 0]"
紧接着，舞台中央出现了一束光，一位嘉宾走到了话筒前，光束正好把他照得发亮。,"[0, 0, 0]"
“不错，二十九。减去十岁，二十九，还差一个月呢。我偏要穿红，我偏要穿绿!”月娟手 舞足蹈，俨然象一名流行歌星，在舞台上扭扭捏捏半痴半傻地跑来跑去。,"[0, 0, 0]"
我是大地的儿子，我拥有爱，同时我也拥有痛苦。,"[0, 0, 0]"
今年秋天，他前往萨拉热窝，对照影片中的画面，寻找取景地，来了一趟“穿越之旅”。,"[0, 0, 0]"
年最后一天，在我和是之明确了恋爱关系并决定结婚之后，我便让他跟我回了一趟家。,"[0, 0, 0]"
我们家女儿是学空中乘务的，对外观要求特别高。,"[0, 0, 0]"
母亲的晚年快乐，也是我们晚辈的快乐。,"[0, 0, 0]"
为什么大家普遍认为男演员没有这样的危机？,"[0, 0, 0]"
"其回忆,开学第一节课后,钱副教授便主动添加了她微信。","[0, 0, 0]"
现在，女儿和我几乎没有什么话说。,"[0, 0, 0]"
代大戏。堂堂一位中国高级知识分子，岂能仅仅作壁上观吗？某些看过他的几篇文章听过他的几次演讲或报告的人，寄给他不少信。有的对他的某种观点进行批判，有的要和他进行公开商榷。而年轻人寄来的信最不留情面，尖酸刻薄，嬉笑怒骂，将他比作一个‘二花脸’。说中国的‘二花脸’已经太多了，奉劝他每次出门去演讲之前，首先应该对着镜子，将自己鼻梁上的标签描清楚，是‘改’就描清楚一个‘改’，是‘保’就描清楚一个‘保’，别到时候现描。那些信很伤他的自尊心。他自己的心理实际上是相当脆弱的，却又希望教会别人怎样心理坚韧起来。我劝他不要把那些信当成一回事，连看也不必看，收到了就撕掉，或者烧了。他不听，每封必看。自己不知该怎么回信，就要求我一封封替他回信。我替父亲回过几封信，对那种尖酸刻薄、文字放肆无礼的，我也以其人之道，还治其人之身。这一套谁不会。都是无师自通的。倒也没谁纠缠不休，打上门来。可是如果父亲回信，就没这么好的结果了。我劝他，把没写完的著作抓时间写完才对，何必为些不相干的事分...,"[0, 0, 0]"
因为京西山区吃泉水或者井水，靠瓢舀，靠桶打，他没见过这玩意儿，便怎么也研究不透彻，又不敢贸然拆，探究里边的毛病。,"[0, 0, 0]"
"她说,直针绣开始只是运用在破旧衣服的缝补上,因此早期的直绣作品鲜有保留。","[0, 0, 0]"
母亲干脆离家，在外面寻求独立。,"[0, 0, 0]"
热情是那样激烈，所以他只坐在那儿呆望着她，仿佛给迷住了似的。她倚靠在他的肩膀上，抚摸着他的头发，可是最后，连这个动作也停止了，因为她自己的情绪太激烈，手简直不能移动了。她把他想作一位年轻的神明，强壮、英武、漂亮——前面有一个灿烂的前途。这些年来，她始终在等待着一个人来真正爱她；现在这个漂亮的青年显然已经拜倒在她的脚下了。他抚摸她的手、脖子、面颊，然后缓缓地把她搂近些，把头紧贴在她的胸前。,"[0, 0, 0]"
他爱好广泛，不但喜欢旅游，还是北京钓鱼协会的裁判员。,"[0, 0, 0]"
一位女同学告诉记者，只向工作地点在长春的单位投递了简历。,"[0, 0, 0]"
问：党外新生代在掌握读者方面不如你们敏锐，原因是什么？,"[0, 0, 0]"
那棵槐树很粗，我和妹妹两个人才能合抱。,"[0, 0, 0]"
"告奋勇前去探狱,打听虚实;并应画家的要求,亲自去找新任警察局长阿拉姆,设法搭救出狱中难友.当她意识到马康处境危险时,极力想帮助画家摆脱困境.但她多次求见,均遭到画家坚决拒绝.马康被捕入狱,法兰吉斯十分焦急,她生怕严刑之下拒不招供的画家会被处以极刑.万般无奈,法兰吉斯违心地同意与阿拉姆成婚,以换取画家的生命安全.警察局长考虑再三,勉强答应将马康流放外地.3年后,画家死于流放地卡拉特,留下他最后创作的油画《...","[0, 0, 0]"
弯下身来系鞋带，脖子膨胀得使得每一次扣衬衫领口的扣子都是一场艰苦的斗争，好容易扣上后扣子还是啪地一声崩掉了……。以及在饮食、体育锻炼等方面的各种趣事。这些情况本身就是令人发笑的，而作者的文笔又很轻松、俏皮。,"[0, 0, 0]"
哥哥的入党，更坚定了我对加入中国共产党的期盼和决心。,"[0, 0, 0]"
可是第二段感情，男方依然暴力。,"[0, 0, 0]"
他想知道在什么样的情况之下，干哪些事情会触犯校规，会被记过。,"[0, 0, 0]"
第一次，尹白第一次觉得纪敦木轻佻，第一次，尹白了解到父亲不喜欢纪敦木可能亦有一二分道理。,"[0, 0, 0]"
"她说：“这里又大又干净,很适合小孩玩,关键还免费”。","[0, 0, 0]"
"长达10年的时间里,她占着“白衣天使”的编制干着“工程承包商”的活,却无人制止,高桥镇卫生院领导班子主体责任、领导责任落实在哪里？","[0, 0, 0]"
还有一名女保安，自己不会游泳，也差点跳到冰面上去救人。,"[0, 0, 0]"
也许是精神的力量使父亲奇迹般地闯过了鬼门关。,"[0, 0, 0]"
同时，他发挥人大代表作用，多方奔走，发动社会爱心人士支持办学。,"[0, 0, 0]"
他指出，中国教育学会是我国教育系统成立最早、覆盖人群最多、影响面最广的全国性、群众性教育学术组织。,"[0, 0, 0]"
在要进洞时，瑙璃子死赖着不肯走。我毫不留情地把纤弱的她往墓里施，拖进去后，从里面将铁门砰然销上了。,"[0, 0, 0]"
母亲说，见面第二次就送花布的小伙子也够实诚的，可以相处一下。,"[0, 0, 0]"
自然，与安德烈鼻子那秀气的线条相比，罗斯蒙德的鼻子似乎提供了宽大的平面，有如一座高塔耸立在宽大的底座上。一条无比细小的线条能构成极大的差异，面部表情便足以使人相信这差异是多么大--一条无比细小的线条本身就能构成一个绝然特殊的表...,"[0, 0, 0]"
“什么话！进去！”刘老头子用手杖叱画着，往屋里赶傻小子。他心中软了！只有这么一个儿子！虽然傻一点，安知不比油滑鬼儿更保险呢？他几乎忘了他是要出门，呆呆的看着傻小子的后影——背上披着红蓝条儿的被子。傻小子忘了关屋门，他赶过去，轻轻把门对上。,"[0, 0, 0]"
不要讥笑他胆小怯弱,"[0, 0, 0]"
"但当晚她感觉格外兴奋,好像喝了酒。","[0, 0, 0]"
女店员一边说着，一边拿出自己的电子烟杆吸了一口，吐出烟雾让记者感受一下味道。,"[0, 0, 0]"
